strategy,scenario,seed,max_steps,environment_backend,completed,completion_rate,makespan,delivered_resources,total_resources,total_collected_value,average_travel_distance,idle_time_ratio,average_team_formation_time,replans,communication_messages,llm_token_usage,average_llm_latency_ms,invalid_llm_outputs,failure_recovery_time,stage_available,stage_world_path,stage_bitmap_path,stage_manifest_path,stage_smoketest_passed,notes
llm,stress_sensing,5,220,stage_world,True,1.0,148,8,8,104,130.75,0.11655405405405406,7.0,7,75,13634,2853.044915351396,1,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed5.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed5_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed5_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_sensing,6,220,stage_world,False,0.75,220,6,8,73,171.25,0.2215909090909091,12.0,7,104,22946,3647.581696012269,0,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed6.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed6_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed6_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_sensing,7,220,stage_world,True,1.0,76,8,8,93,75.0,0.013157894736842105,1.875,7,44,7201,2925.928690228029,0,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed7.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed7_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed7_stage_manifest.json,,"{'explored_ratio': 0.8286713286713286, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_sensing,8,220,stage_world,True,1.0,151,8,8,91,144.0,0.046357615894039736,5.25,6,77,13103,2492.9320711741643,0,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed8.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed8_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed8_stage_manifest.json,,"{'explored_ratio': 0.9755244755244755, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_sensing,9,220,stage_world,True,1.0,186,8,8,86,162.5,0.12634408602150538,14.125,6,93,17629,2290.611785026267,0,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed9.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed9_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed9_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_sensing,10,220,stage_world,True,1.0,144,8,8,97,130.0,0.09722222222222222,7.125,8,75,13610,2910.173012819462,0,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed10.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed10_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed10_stage_manifest.json,,"{'explored_ratio': 0.965034965034965, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_sensing,11,220,stage_world,False,0.875,220,7,8,82,177.75,0.19204545454545455,10.285714285714286,8,103,19414,3292.545045577201,1,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed11.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed11_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed11_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_sensing,12,220,stage_world,True,1.0,120,8,8,82,115.0,0.041666666666666664,10.875,8,59,11370,2306.2365677952766,1,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed12.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed12_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed12_stage_manifest.json,,"{'explored_ratio': 0.986013986013986, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_sensing,13,220,stage_world,True,1.0,190,8,8,89,171.0,0.1,12.75,6,93,16607,2431.803864057813,0,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed13.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed13_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed13_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_sensing,14,220,stage_world,True,1.0,138,8,8,100,131.5,0.04710144927536232,10.125,7,69,12731,3099.4812648823217,0,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed14.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed14_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed14_stage_manifest.json,,"{'explored_ratio': 0.8881118881118881, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_sensing,15,220,stage_world,True,1.0,140,8,8,100,130.25,0.06964285714285715,5.75,7,72,12166,3342.045163715458,0,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed15.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed15_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed15_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_sensing,16,220,stage_world,True,1.0,164,8,8,100,147.5,0.10060975609756098,8.25,7,82,14219,3209.9291110690683,0,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed16.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed16_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed16_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_sensing,17,220,stage_world,True,1.0,192,8,8,106,169.75,0.11588541666666667,7.5,8,94,16953,2983.664772331667,0,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed17.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed17_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed17_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_sensing,18,220,stage_world,True,1.0,156,8,8,100,137.0,0.12179487179487179,8.375,7,80,13945,2505.415039054351,0,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed18.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed18_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed18_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
llm,stress_sensing,19,220,stage_world,True,1.0,178,8,8,89,168.0,0.056179775280898875,9.375,8,89,15739,2549.763772013959,0,,False,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed19.world,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed19_floorplan.png,results_openai_gpt54/stage/stress_sensing/llm/stress_sensing_llm_seed19_stage_manifest.json,,"{'explored_ratio': 0.986013986013986, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,0,220,stage_world,False,0.75,220,6,8,71,164.75,0.25113636363636366,16.333333333333332,8,901,0,0.0,0,6.0,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed0.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed0_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed0_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,1,220,stage_world,True,1.0,198,8,8,93,147.75,0.2537878787878788,8.0,9,814,0,0.0,0,0.0,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed1.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed1_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed1_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,2,220,stage_world,False,0.875,220,7,8,82,157.5,0.2840909090909091,18.571428571428573,9,901,0,0.0,0,51.0,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed2.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed2_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed2_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,3,220,stage_world,True,1.0,190,8,8,100,125.75,0.3381578947368421,14.25,9,784,0,0.0,0,15.0,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed3.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed3_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed3_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,4,220,stage_world,True,1.0,154,8,8,76,119.25,0.22564935064935066,9.5,9,637,0,0.0,0,0.0,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed4.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed4_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed4_stage_manifest.json,,"{'explored_ratio': 0.9195804195804196, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,5,220,stage_world,True,1.0,152,8,8,104,118.25,0.22203947368421054,8.75,7,626,0,0.0,0,,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed5.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed5_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed5_stage_manifest.json,,"{'explored_ratio': 0.8146853146853147, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,6,220,stage_world,False,0.625,220,5,8,63,140.5,0.3613636363636364,19.6,8,898,0,0.0,0,6.0,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed6.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed6_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed6_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,7,220,stage_world,True,1.0,88,8,8,93,72.5,0.17613636363636365,2.75,7,370,0,0.0,0,,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed7.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed7_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed7_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,8,220,stage_world,True,1.0,191,8,8,91,137.75,0.2787958115183246,11.5,8,784,0,0.0,0,,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed8.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed8_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed8_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,9,220,stage_world,True,1.0,212,8,8,86,148.75,0.2983490566037736,12.5,8,869,0,0.0,0,,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed9.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed9_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed9_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,10,220,stage_world,True,1.0,160,8,8,97,124.75,0.2203125,7.875,7,657,0,0.0,0,,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed10.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed10_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed10_stage_manifest.json,,"{'explored_ratio': 0.8846153846153846, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,11,220,stage_world,False,0.875,220,7,8,82,163.75,0.2556818181818182,9.0,8,900,0,0.0,0,,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed11.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed11_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed11_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,12,220,stage_world,True,1.0,132,8,8,82,107.75,0.18371212121212122,10.75,7,547,0,0.0,0,,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed12.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed12_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed12_stage_manifest.json,,"{'explored_ratio': 0.8111888111888111, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,13,220,stage_world,False,0.875,220,7,8,75,145.75,0.3375,7.142857142857143,8,902,0,0.0,0,,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed13.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed13_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed13_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,14,220,stage_world,True,1.0,168,8,8,100,132.25,0.21279761904761904,13.125,9,695,0,0.0,0,15.0,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed14.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed14_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed14_stage_manifest.json,,"{'explored_ratio': 0.9965034965034965, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,15,220,stage_world,True,1.0,179,8,8,100,130.25,0.2723463687150838,11.375,10,738,0,0.0,0,0.0,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed15.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed15_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed15_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,16,220,stage_world,True,1.0,192,8,8,100,138.25,0.2799479166666667,7.875,7,788,0,0.0,0,,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed16.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed16_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed16_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,17,220,stage_world,True,1.0,210,8,8,106,150.75,0.28214285714285714,12.5,9,861,0,0.0,0,0.0,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed17.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed17_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed17_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,18,220,stage_world,True,1.0,172,8,8,100,128.25,0.2543604651162791,9.375,10,715,0,0.0,0,3.0,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed18.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed18_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed18_stage_manifest.json,,"{'explored_ratio': 0.916083916083916, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
centralized,stress_failure,19,220,stage_world,False,0.875,220,7,8,75,139.75,0.36477272727272725,34.285714285714285,10,905,0,0.0,0,135.0,False,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed19.world,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed19_floorplan.png,results_openai_gpt54/stage/stress_failure/centralized/stress_failure_centralized_seed19_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_failure,0,220,stage_world,False,0.875,220,7,8,83,159.25,0.2761363636363636,21.0,9,62,0,0.0,0,29.0,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed0.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed0_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed0_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_failure,1,220,stage_world,True,1.0,198,8,8,93,149.25,0.24621212121212122,9.25,10,73,0,0.0,0,0.0,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed1.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed1_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed1_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_failure,2,220,stage_world,True,1.0,216,8,8,100,160.25,0.25810185185185186,14.0,9,73,0,0.0,0,7.0,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed2.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed2_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed2_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_failure,3,220,stage_world,True,1.0,168,8,8,100,122.25,0.27232142857142855,10.75,8,57,0,0.0,0,,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed3.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed3_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed3_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_failure,4,220,stage_world,True,1.0,184,8,8,76,127.75,0.30570652173913043,6.5,7,57,0,0.0,0,,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed4.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed4_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed4_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_failure,5,220,stage_world,True,1.0,176,8,8,104,141.0,0.19886363636363635,14.5,10,68,0,0.0,0,31.0,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed5.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed5_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed5_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_failure,6,220,stage_world,False,0.75,220,6,8,72,153.75,0.30113636363636365,15.333333333333334,7,63,0,0.0,0,,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed6.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed6_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed6_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_failure,7,220,stage_world,True,1.0,92,8,8,93,77.75,0.15489130434782608,3.375,8,60,0,0.0,0,,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed7.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed7_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed7_stage_manifest.json,,"{'explored_ratio': 0.9405594405594405, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_failure,8,220,stage_world,True,1.0,192,8,8,91,139.5,0.2734375,12.125,9,69,0,0.0,0,0.0,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed8.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed8_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed8_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_failure,9,220,stage_world,True,1.0,170,8,8,86,135.25,0.20441176470588235,8.5,10,68,0,0.0,0,0.0,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed9.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed9_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed9_stage_manifest.json,,"{'explored_ratio': 0.8846153846153846, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_failure,10,220,stage_world,True,1.0,164,8,8,97,122.25,0.2545731707317073,9.5,8,67,0,0.0,0,,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed10.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed10_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed10_stage_manifest.json,,"{'explored_ratio': 0.9090909090909091, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_failure,11,220,stage_world,False,0.875,220,7,8,78,166.25,0.24431818181818182,9.428571428571429,8,61,0,0.0,0,,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed11.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed11_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed11_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_failure,12,220,stage_world,True,1.0,128,8,8,82,102.75,0.197265625,10.0,8,49,0,0.0,0,,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed12.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed12_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed12_stage_manifest.json,,"{'explored_ratio': 0.8111888111888111, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_failure,13,220,stage_world,False,0.875,220,7,8,75,145.75,0.3375,10.0,8,65,0,0.0,0,,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed13.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed13_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed13_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_failure,14,220,stage_world,True,1.0,178,8,8,100,139.25,0.21769662921348315,12.375,10,66,0,0.0,0,0.0,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed14.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed14_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed14_stage_manifest.json,,"{'explored_ratio': 0.9965034965034965, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_failure,15,220,stage_world,True,1.0,188,8,8,100,124.75,0.33643617021276595,13.5,10,68,0,0.0,0,0.0,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed15.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed15_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed15_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_failure,16,220,stage_world,True,1.0,182,8,8,100,130.5,0.28296703296703296,9.125,8,64,0,0.0,0,,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed16.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed16_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed16_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_failure,17,220,stage_world,True,1.0,212,8,8,106,156.75,0.2606132075471698,13.5,10,68,0,0.0,0,25.0,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed17.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed17_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed17_stage_manifest.json,,"{'explored_ratio': 1.0, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
contract_net,stress_failure,18,220,stage_world,True,1.0,174,8,8,100,131.75,0.24281609195402298,8.375,10,67,0,0.0,0,3.0,False,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed18.world,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed18_floorplan.png,results_openai_gpt54/stage/stress_failure/contract_net/stress_failure_contract_net_seed18_stage_manifest.json,,"{'explored_ratio': 0.951048951048951, 'stage_smoke_test_ran': False, 'stage_smoke_test_return_code': None}"
